nom,coordonnees,num_insee,dep
Felce,Point(9.416944444 42.349444444),2B111,20234
Feliceto,Point(8.935277777 42.543611111),2B112,20225
Ficaja,Point(9.367222222 42.421944444),2B113,20237
Focicchia,Point(9.294444444 42.250555555),2B116,20212
Furiani,Point(9.433055555 42.656666666),2B120,20600
Galéria,Point(8.648611111 42.409444444),2B121,20245
Gavignano (Haute-Corse),Point(9.287222222 42.418055555),2B122,20218
Ghisonaccia,Point(9.405 42.016388888),2B123,20240
Ghisoni,Point(9.211111111 42.103333333),2B124,20227
Giocatojo,Point(9.35 42.443333333),2B125,20237
Giuncaggio,Point(9.366111111 42.216666666),2B126,20251
L'Île-Rousse,Point(8.9375 42.635),2B134,20220
Isolaccio-di-Fiumorbo,Point(9.280833333 42.002222222),2B135,20243
Lama (Haute-Corse),Point(9.172222222 42.576666666),2B136,20218
Lano,Point(9.2475 42.382777777),2B137,20244
Lavatoggio,Point(8.877777777 42.573888888),2B138,20225
Lento,Point(9.281944444 42.521944444),2B140,20252
Linguizzetta,Point(9.473055555 42.263888888),2B143,20230
Loreto-di-Casinca,Point(9.430833333 42.476944444),2B145,20215
Lozzi,Point(9.003333333 42.345),2B147,20224
Lucciana,Point(9.417222222 42.545833333),2B148,20290
Lugo-di-Nazza,Point(9.300833333 42.074166666),2B149,20240
Lumio,Point(8.833333333 42.578333333),2B150,20260
Luri,Point(9.405277777 42.896666666),2B152,20228
Manso,Point(8.7925 42.365833333),2B153,20245
Matra (Haute-Corse),Point(9.39 42.280555555),2B155,20270
Mausoléo (Corsica),Point(9.008333333 42.519722222),2B156,20259
Mazzola (Haute-Corse),Point(9.310555555 42.300555555),2B157,20212
Meria,Point(9.452777777 42.926944444),2B159,20287
Moïta,Point(9.413333333 42.278611111),2B161,20270
Moltifao,Point(9.114166666 42.486666666),2B162,20218
Monacia-d'Orezza,Point(9.398333333 42.381944444),2B164,20229
Moncale,Point(8.835833333 42.509722222),2B165,20214
Monte (Haute-Corse),Point(9.391388888 42.468611111),2B166,20290
Montegrosso,Point(8.873888888 42.535555555),2B167,20214
Monticello (Haute-Corse),Point(8.953888888 42.617222222),2B168,20220
Morosaglia,Point(9.3 42.435277777),2B169,20218
Morsiglia,Point(9.364444444 42.945555555),2B170,20238
Muracciole,Point(9.184166666 42.169722222),2B171,20219
Murato,Point(9.326111111 42.577222222),2B172,20239
Muro (Haute-Corse),Point(8.914166666 42.545555555),2B173,20225
Nessa (Haute-Corse),Point(8.948611111 42.550277777),2B175,20225
Nocario,Point(9.360555555 42.393611111),2B176,20229
Noceta,Point(9.209166666 42.1975),2B177,20242
Nonza,Point(9.344444444 42.784722222),2B178,20217
Novale,Point(9.415555555 42.31),2B179,20234
Novella,Point(9.1175 42.584444444),2B180,20226
Occhiatana,Point(9.008888888 42.574166666),2B182,20226
Ogliastro,Point(9.336388888 42.809722222),2B183,20217
Olcani,Point(9.370277777 42.81),2B184,20217
Oletta,Point(9.355555555 42.6325),2B185,20232
Olmeta-di-Capocorso,Point(9.371388888 42.768611111),2B187,20217
Olmeta-di-Tuda,Point(9.353888888 42.611388888),2B188,20232
Olmi-Cappella,Point(9.019722222 42.528611111),2B190,20259
Olmo (Haute-Corse),Point(9.4075 42.495833333),2B192,20290
Omessa,Point(9.199444444 42.37),2B193,20236
Ortale,Point(9.423333333 42.316388888),2B194,20234
Ortiporio,Point(9.343333333 42.457222222),2B195,20290
Palasca,Point(9.042777777 42.589166666),2B199,20226
Pancheraccia,Point(9.371388888 42.218888888),2B201,20270
Pancheraccia,Point(9.371388888 42.218888888),2B201,20251
Parata,Point(9.408888888 42.37),2B202,20229
Patrimonio (Haute-Corse),Point(9.361944444 42.6975),2B205,20253
Penta-Acquatella,Point(9.373888888 42.461111111),2B206,20290
Penta-di-Casinca,Point(9.459722222 42.4675),2B207,20213
Perelli,Point(9.3925 42.3225),2B208,20234
Pero-Casevecchie,Point(9.465555555 42.414444444),2B210,20230
Pianello,Point(9.360277777 42.289722222),2B213,20272
Piano (Haute-Corse),Point(9.403055555 42.447222222),2B214,20215
Piazzali,Point(9.408611111 42.318888888),2B216,20234
Piazzole,Point(9.401944444 42.393333333),2B217,20229
Piedicorte-di-Gaggio,Point(9.328611111 42.235555555),2B218,20251
Piedicroce,Point(9.3675 42.374166666),2B219,20229
Piedigriggio,Point(9.172222222 42.447777777),2B220,20218
Piedipartino,Point(9.358611111 42.368055555),2B221,20229
Pie-d'Orezza,Point(9.355 42.372222222),2B222,20229
Pietralba,Point(9.185833333 42.546388888),2B223,20218
Pietracorbara,Point(9.429722222 42.846388888),2B224,20233
Pietra-di-Verde,Point(9.450277777 42.298333333),2B225,20230
Pietraserena,Point(9.345833333 42.235277777),2B226,20251
Pietricaggio,Point(9.389444444 42.335277777),2B227,20234
Pietroso,Point(9.270277777 42.156666666),2B229,20242
Piève,Point(9.287777777 42.58),2B230,20246
Pigna,Point(8.902222222 42.599444444),2B231,20220
Pino,Point(9.351388888 42.908055555),2B233,20228
Piobetta,Point(9.383333333 42.344444444),2B234,20234
Pioggiola,Point(8.998333333 42.536666666),2B235,20259
Poggio-di-Nazza,Point(9.296666666 42.055833333),2B236,20240
Poggio-di-Venaco,Point(9.186388888 42.258055555),2B238,20250
Poggio-d'Oletta,Point(9.3625 42.639444444),2B239,20232
Poggio-Marinaccio,Point(9.353611111 42.435277777),2B241,20237
Poggio-Mezzana,Point(9.490833333 42.400277777),2B242,20230
Polveroso,Point(9.365 42.400833333),2B243,20229
Popolasca,Point(9.1325 42.4325),2B244,20218
Porri,Point(9.433611111 42.452777777),2B245,20215
La Porta,Point(9.352777777 42.422777777),2B246,20237
Prato-di-Giovellina,Point(9.163611111 42.423611111),2B248,20218
Prunelli-di-Casacconi,Point(9.401666666 42.504166666),2B250,20290
Prunelli-di-Fiumorbo,Point(9.324722222 42.010555555),2B251,20243
Pruno,Point(9.439722222 42.416111111),2B252,20213
Quercitello,Point(9.350277777 42.426111111),2B255,20237
Rapaggio,Point(9.39 42.3725),2B256,20229
Rapale,Point(9.303611111 42.590833333),2B257,20246
Riventosa,Point(9.181944444 42.251388888),2B260,20250
Rogliano,Point(9.418333333 42.956111111),2B261,20248
Rogliano,Point(9.418333333 42.956111111),2B261,20247
Rospigliani,Point(9.230277777 42.19),2B263,20242
Rusio,Point(9.260833333 42.361666666),2B264,20244
Rutali,Point(9.363333333 42.579722222),2B265,20239
Saliceto (Haute-Corse),Point(9.294722222 42.399444444),2B267,20218
Scata,Point(9.401388888 42.416388888),2B273,20213
Scolca,Point(9.364166666 42.528333333),2B274,20290
Sermano,Point(9.2675 42.314166666),2B275,20212
Serra-di-Fiumorbo,Point(9.336111111 41.985),2B277,20243
Silvareccio,Point(9.409444444 42.450555555),2B280,20215
Sisco,Point(9.43 42.816111111),2B281,20233
Solaro (Haute-Corse),Point(9.326388888 41.903888888),2B283,20240
Sorbo-Ocagnano,Point(9.456944444 42.475555555),2B286,20213
Sorio,Point(9.273888888 42.583055555),2B287,20246
Soveria,Point(9.164166666 42.359444444),2B289,20250
Speloncato,Point(8.981111111 42.561944444),2B290,20226
Stazzona (Haute-Corse),Point(9.371666666 42.371388888),2B291,20229
Sant'Andréa-di-Bozio,Point(9.302777777 42.297777777),2B292,20212
Sant'Andréa-di-Cotone,Point(9.479444444 42.313333333),2B293,20221
Sant'Antonino (Haute-Corse),Point(8.905 42.589166666),2B296,20220
San-Damiano,Point(9.407777777 42.411111111),2B297,20213
Saint-Florent (Haute-Corse),Point(9.3025 42.680833333),2B298,20217
San-Gavino-d'Ampugnani,Point(9.4225 42.412222222),2B299,20213
San-Gavino-di-Tenda,Point(9.2675 42.598888888),2B301,20246
San-Giovanni-di-Moriani,Point(9.478333333 42.374444444),2B302,20230
San-Giuliano,Point(9.491111111 42.314444444),2B303,20230
San-Lorenzo (Haute-Corse),Point(9.290555555 42.384166666),2B304,20244
San-Martino-di-Lota,Point(9.455277777 42.723055555),2B305,20200
Santa-Lucia-di-Mercurio,Point(9.221111111 42.326111111),2B306,20250
Santa-Lucia-di-Moriani,Point(9.529722222 42.385555555),2B307,20230
Santa-Maria-di-Lota,Point(9.456666666 42.742777777),2B309,20200
Santa-Maria-Poggio,Point(9.539444444 42.339722222),2B311,20221
San-Nicolao (Haute-Corse),Point(9.525 42.375),2B313,20230
Santo-Pietro-di-Tenda,Point(9.257777777 42.605277777),2B314,20217
Santo-Pietro-di-Tenda,Point(9.257777777 42.605277777),2B314,20246
Santo-Pietro-di-Venaco,Point(9.171666666 42.245833333),2B315,20250
Santa-Reparata-di-Balagna,Point(8.928333333 42.603611111),2B316,20220
Santa-Reparata-di-Moriani,Point(9.448888888 42.355277777),2B317,20230
Taglio-Isolaccio,Point(9.480555555 42.428333333),2B318,20230
Talasani,Point(9.48 42.408055555),2B319,20230
Tallone,Point(9.414166666 42.231388888),2B320,20270
Tarrano,Point(9.401666666 42.35),2B321,20234
Tomino,Point(9.442777777 42.945833333),2B327,20248
Tox,Point(9.430277777 42.251388888),2B328,20270
Tralonca,Point(9.206666666 42.343333333),2B329,20250
Urtaca,Point(9.165833333 42.594444444),2B332,20218
Vallecalle,Point(9.338333333 42.598611111),2B333,20232
Valle-d'Alesani,Point(9.415277777 42.326388888),2B334,20234
Valle-di-Campoloro,Point(9.494166666 42.335833333),2B335,20221
Valle-di-Rostino,Point(9.280277777 42.459166666),2B337,20235
Valle-d'Orezza,Point(9.398055555 42.367777777),2B338,20229
Vallica,Point(9.051388888 42.521111111),2B339,20259
Velone-Orneto,Point(9.480277777 42.400555555),2B340,20230
Venaco,Point(9.173055555 42.2325),2B341,20231
Ventiseri,Point(9.383611111 41.9175),2B342,20240
Venzolasca,Point(9.456666666 42.483888888),2B343,20215
Verdèse,Point(9.364722222 42.391666666),2B344,20229
Vescovato (Haute-Corse),Point(9.44 42.494166666),2B346,20215
Vezzani,Point(9.246666666 42.173888888),2B347,20242
Vignale (Haute-Corse),Point(9.381388888 42.538055555),2B350,20290
Ville-di-Paraso,Point(8.986388888 42.566666666),2B352,20279
Ville-di-Pietrabugno,Point(9.431111111 42.713333333),2B353,20200
Vivario,Point(9.170277777 42.173055555),2B354,20219
Volpajola,Point(9.353888888 42.526111111),2B355,20290
Zalana,Point(9.375555555 42.260555555),2B356,20272
Zilia,Point(8.901111111 42.530277777),2B361,20214
Zuani,Point(9.346388888 42.271388888),2B364,20272
San-Gavino-di-Fiumorbo,Point(9.268611111 41.983611111),2B365,20243
Chisa,Point(9.263611111 41.924722222),2B366,20240
Aigaliers,Point(4.320277777 44.059444444),30001,30700
Aigremont (Gard),Point(4.1225 43.965833333),30002,30350
Aigues-Mortes,Point(4.1925 43.566666666),30003,30220
Aigues-Vives (Gard),Point(4.180555555 43.739444444),30004,30670
Aiguèze,Point(4.555833333 44.303333333),30005,30760
Aimargues,Point(4.208611111 43.684722222),30006,30470
Alès,Point(4.080833333 44.127222222),30007,30100
Allègre-les-Fumades,Point(4.233888888 44.184722222),30008,30500
Alzon,Point(3.439444444 43.966944444),30009,30770
Anduze,Point(3.986572222 44.053475),30010,30140
Les Angles (Gard),Point(4.766666666 43.954444444),30011,30133
Aramon (Gard),Point(4.680833333 43.891111111),30012,30390
Argilliers,Point(4.495277777 43.979722222),30013,30210
Arpaillargues-et-Aureillac,Point(4.3725 44.000555555),30014,30700
Arphy,Point(3.596944444 44.018611111),30015,30120
Arre (Gard),Point(3.518888888 43.966388888),30016,30120
Arrigas,Point(3.480277777 43.988888888),30017,30770
Aspères,Point(4.039444444 43.808333333),30018,30250
Aubais,Point(4.147777777 43.755),30019,30250
Aubord,Point(4.312222222 43.756944444),30020,30620
Aubussargues,Point(4.325 44.007222222),30021,30190
Aujac (Gard),Point(4.014166666 44.349444444),30022,30450
Aujargues,Point(4.123055555 43.789722222),30023,30250
Aulas,Point(3.586388888 44.000277777),30024,30120
Aumessas,Point(3.503611111 43.991111111),30025,30770
Avèze (Gard),Point(3.600277777 43.971388888),30026,30120
Bagard,Point(4.050833333 44.073055555),30027,30140
Bagnols-sur-Cèze,Point(4.62 44.1625),30028,30200
Barjac (Gard),Point(4.348055555 44.308055555),30029,30430
Baron (Gard),Point(4.281111111 44.049166666),30030,30700
La Bastide-d'Engras,Point(4.478333333 44.094722222),30031,30330
Beaucaire (Gard),Point(4.643333333 43.807222222),30032,30300
Beauvoisin (Gard),Point(4.323611111 43.718333333),30033,30640
Bellegarde (Gard),Point(4.514444444 43.753611111),30034,30127
Belvézet,Point(4.365 44.084722222),30035,30580
Bernis,Point(4.286111111 43.765555555),30036,30620
Bessèges,Point(4.100555555 44.291666666),30037,30160
Bez-et-Esparon,Point(3.530833333 43.971944444),30038,30120
Bezouce,Point(4.49 43.881388888),30039,30320
Blandas,Point(3.512777777 43.912777777),30040,30770
Blauzac,Point(4.368888888 43.963333333),30041,30700
Boisset-et-Gaujac,Point(4.019722222 44.049444444),30042,30140
Boissières (Gard),Point(4.232777777 43.774444444),30043,30114
Bonnevaux (Gard),Point(4.031111111 44.3675),30044,30450
Bordezac,Point(4.076666666 44.314722222),30045,30160
Boucoiran-et-Nozières,Point(4.185555555 43.995277777),30046,30190
Bouillargues,Point(4.426944444 43.800277777),30047,30230
Bouquet (Gard),Point(4.290277777 44.158888888),30048,30580
Bourdic,Point(4.330833333 43.983333333),30049,30190
Bragassargues,Point(4.050833333 43.916944444),30050,30260
Branoux-les-Taillades,Point(3.990277777 44.220277777),30051,30110
Bréau-Mars,Point(3.5717 43.9906),30052,30120
Brignon,Point(4.213888888 43.988611111),30053,30190
Brouzet-lès-Quissac,Point(3.989722222 43.861944444),30054,30260
Brouzet-lès-Alès,Point(4.246388888 44.1375),30055,30580
La Bruguière,Point(4.4125 44.111111111),30056,30580
Cabrières (Gard),Point(4.471666666 43.904722222),30057,30210
La Cadière-et-Cambo,Point(3.808055555 43.9575),30058,30170
Le Cailar,Point(4.236111111 43.675833333),30059,30740
Caissargues,Point(4.378888888 43.795833333),30060,30132
La Calmette,Point(4.264166666 43.923888888),30061,30190
Calvisson,Point(4.192222222 43.785),30062,30420
Campestre-et-Luc,Point(3.419722222 43.953055555),30064,30770
Canaules-et-Argentières,Point(4.0525 43.980833333),30065,30350
Cannes-et-Clairan,Point(4.084166666 43.900555555),30066,30260
La Capelle-et-Masmolène,Point(4.528333333 44.051388888),30067,30700
Cardet,Point(4.080277777 44.026666666),30068,30350
Carnas,Point(3.987777777 43.831111111),30069,30260
Carsan,Point(4.593611111 44.237777777),30070,30130
Cassagnoles (Gard),Point(4.130555555 44.0225),30071,30350
Castelnau-Valence,Point(4.251944444 44.008888888),30072,30190
Castillon-du-Gard,Point(4.554722222 43.97),30073,30210
Causse-Bégon,Point(3.360277777 44.061944444),30074,30750
Caveirac,Point(4.262222222 43.825),30075,30820
Cavillargues,Point(4.521944444 44.114722222),30076,30330
Cendras,Point(4.053611111 44.155277777),30077,30480
Chambon (Gard),Point(4.018055555 44.301944444),30079,30450
Chamborigaud,Point(3.977777777 44.301388888),30080,30530
Chusclan,Point(4.683055555 44.149166666),30081,30200
Clarensac,Point(4.218055555 43.826944444),30082,30870
Codognan,Point(4.219722222 43.731666666),30083,30920
Codolet,Point(4.702222222 44.126111111),30084,30200
Collias,Point(4.476944444 43.953888888),30085,30210
Collorgues,Point(4.291388888 44.004722222),30086,30190
Colognac,Point(3.821944444 44.028611111),30087,30460
Combas,Point(4.113333333 43.854722222),30088,30250
Comps (Gard),Point(4.606111111 43.852777777),30089,30300
Concoules,Point(3.938333333 44.382777777),30090,30450
Congénies,Point(4.16 43.778333333),30091,30111
Connaux,Point(4.593888888 44.091111111),30092,30330
Conqueyrac,Point(3.908611111 43.946666666),30093,30170
Corbès,Point(3.954166666 44.076111111),30094,30140
Corconne,Point(3.939444444 43.871944444),30095,30260
Cornillon,Point(4.486388888 44.218055555),30096,30630
Courry,Point(4.155833333 44.299166666),30097,30500
Crespian,Point(4.096111111 43.881944444),30098,30260
Cros (Gard),Point(3.825 43.993611111),30099,30170
Cruviers-Lascours,Point(4.204444444 44.003888888),30100,30360
Deaux,Point(4.150277777 44.067777777),30101,30360
Dions,Point(4.296944444 43.931388888),30102,30190
Domazan,Point(4.651111111 43.929722222),30103,30390
Domessargues,Point(4.168888888 43.976666666),30104,30350
Dourbies,Point(3.446666666 44.064166666),30105,30750
Durfort-et-Saint-Martin-de-Sossenac,Point(3.955277777 43.990555555),30106,30170
Estézargues,Point(4.636944444 43.940277777),30107,30390
L'Estréchure,Point(3.783055555 44.108333333),30108,30124
Euzet,Point(4.234166666 44.075833333),30109,30360
Flaux,Point(4.503611111 44.020555555),30110,30700
Foissac (Gard),Point(4.298055555 44.043055555),30111,30700
Fons (Gard),Point(4.194444444 43.907777777),30112,30730
Fons-sur-Lussan,Point(4.328888888 44.185833333),30113,30580
Fontanès (Gard),Point(4.0875 43.829722222),30114,30250
Fontarèches,Point(4.438055555 44.108333333),30115,30580
Fournès,Point(4.601388888 43.928888888),30116,30210
Fourques (Gard),Point(4.610555555 43.693055555),30117,30300
Fressac,Point(3.925833333 43.996666666),30119,30170
Gagnières,Point(4.129444444 44.306666666),30120,30160
Gailhan,Point(4.031944444 43.843888888),30121,30260
Gajan (Gard),Point(4.214722222 43.896944444),30122,30730
Gallargues-le-Montueux,Point(4.172777777 43.721111111),30123,30660
Le Garn,Point(4.472777777 44.306388888),30124,30760
Garons,Point(4.428333333 43.768333333),30125,30128
Garrigues-Sainte-Eulalie,Point(4.315 43.993333333),30126,30190
Gaujac (Gard),Point(4.578333333 44.078888888),30127,30330
Générac (Gard),Point(4.348611111 43.728333333),30128,30510
Générargues,Point(3.983611111 44.081944444),30129,30140
Génolhac,Point(3.949444444 44.349722222),30130,30450
Goudargues,Point(4.465833333 44.215555555),30131,30630
La Grand-Combe,Point(4.029444444 44.211111111),30132,30110
Le Grau-du-Roi,Point(4.136666666 43.537222222),30133,30240
Issirac,Point(4.480833333 44.271666666),30134,30760
Jonquières-Saint-Vincent,Point(4.563333333 43.828055555),30135,30300
Junas,Point(4.122777777 43.769722222),30136,30250
Lamelouze,Point(3.963888888 44.193888888),30137,30110
Langlade (Gard),Point(4.25 43.804444444),30138,30980
Lanuéjols (Gard),Point(3.383888888 44.130833333),30139,30750
Lasalle (Gard),Point(3.852222222 44.046388888),30140,30460
Laudun-l'Ardoise,Point(4.6575 44.105),30141,30290
Laval-Pradel,Point(4.058888888 44.231666666),30142,30110
Laval-Saint-Roman,Point(4.505 44.298611111),30143,30760
Lecques,Point(4.063333333 43.836944444),30144,30250
Lédenon,Point(4.509166666 43.915277777),30145,30210
Lédignan,Point(4.106388888 43.988611111),30146,30350
Lézan,Point(4.050555555 44.013055555),30147,30350
Liouc,Point(3.998888888 43.894166666),30148,30260
Lirac,Point(4.69 44.036111111),30149,30126
Logrian-Florian,Point(4.028888888 43.955833333),30150,30610
Lussan (Gard),Point(4.366388888 44.153055555),30151,30580
Les Mages,Point(4.165833333 44.228055555),30152,30960
Malons-et-Elze,Point(4.023055555 44.4175),30153,30450
Mandagout,Point(3.625277777 44.020833333),30154,30120
Manduel,Point(4.473333333 43.818333333),30155,30129
Marguerittes,Point(4.443888888 43.86),30156,30320
Martignargues,Point(4.178055555 44.044722222),30158,30360
Le Martinet,Point(4.085 44.253055555),30159,30960
Maruéjols-lès-Gardon,Point(4.130833333 44.005555555),30160,30350
Massanes (Gard),Point(4.112777777 44.021944444),30161,30350
Massillargues-Attuech,Point(4.024166666 44.015),30162,30140
Mauressargues,Point(4.159166666 43.959722222),30163,30350
Méjannes-le-Clap,Point(4.346944444 44.225277777),30164,30430
Méjannes-lès-Alès,Point(4.151944444 44.0975),30165,30340
Meynes,Point(4.561111111 43.8825),30166,30840
Meyrannes,Point(4.167777777 44.270833333),30167,30410
Mialet (Gard),Point(3.943055555 44.110833333),30168,30140
Milhaud (Gard),Point(4.3075 43.789722222),30169,30540
Molières-Cavaillac,Point(3.576111111 43.975277777),30170,30120
